Class Suffix,Label,Severity,Message
IAO_0000098,data format specification,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_27638,cobalt atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000182,history,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_25367,molecule,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_30441,germanium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_36829,polyatomic monoanion,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_30163,diboron trioxide,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_35352,organonitrogen compound,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_27998,tungsten,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_81045,lead oxide,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33330,scandium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000215,distribution quality [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000131,supervisor [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33389,americium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_27698,vanadium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000649,hydrogenated nitrile rubber HNBR [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000024,camera calibration [jade],Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000140,continuant fiat boundary,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_194539,tennessine atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000280,sample [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000018,zero-dimensional spatial region,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_18248,iron atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33839,macromolecule,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33386,protactinium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_28798,rubber particle [chebi],Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000311,publication,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_37376,tetraphosphorus decaoxide,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000196,ATR-FTIR [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33341,titanium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33348,tantalum atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_27214,uranium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000216,peak [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33373,promethium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000282,aggregate [dik],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33377,dysprosium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000117,turnover [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33336,lanthanum atom,Violation,Class is missing curation status (obo:IAO_0000114).
PATO_0001548,quality of a liquid [pato],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_28659,phosphorus atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000026,one-dimensional spatial region,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33310,neon atom,Violation,Class is missing curation status (obo:IAO_0000114).
