Class Suffix,Label,Severity,Message
PMD_0000778,mixing,Violation,Class is missing a German (de) label.
OBI_0000571,manufacturer role,Violation,Class is missing a German (de) label.
CHEBI_33344,niobium atom,Violation,Class is missing a German (de) label.
PMD_0000124,sandwich sheet,Violation,Class is missing a German (de) label.
PMD_0050142,tellurite glass,Violation,Class is missing a German (de) label.
PMD_0020085,portion of iridium,Violation,Class is missing a German (de) label.
CHEBI_33353,technetium atom,Violation,Class is missing a German (de) label.
PMD_0050038,polyhydroxyalkanoates,Violation,Class is missing a German (de) label.
BFO_0000203,temporal instant,Violation,Class is missing a German (de) label.
process#AFP_0002309,colorimetry [allotrope],Violation,Class is missing a German (de) label.
PMD_0001040,expriment designing process,Violation,Class is missing a German (de) label.
PMD_0050149,amorphous metal glass,Violation,Class is missing a German (de) label.
PMD_0050042,clay-based ceramic,Violation,Class is missing a German (de) label.
CHEBI_33322,rubidium atom,Violation,Class is missing a German (de) label.
CHEBI_22984,calcium atom,Violation,Class is missing a German (de) label.
CHEBI_33349,dubnium atom,Violation,Class is missing a German (de) label.
PMD_0000100,function name,Violation,Class is missing a German (de) label.
PMD_0050131,lithium disilicate glass-ceramic,Violation,Class is missing a German (de) label.
CHEBI_28685,molybdenum atom,Violation,Class is missing a German (de) label.
PMD_0020221,self-diffusion in crystaline solid,Violation,Class is missing a German (de) label.
CHEBI_33355,bohrium atom,Violation,Class is missing a German (de) label.
IAO_0000409,denotator type,Violation,Class is missing a German (de) label.
PMD_0050078,non-oxide composite,Violation,Class is missing a German (de) label.
UO_1000163,mass percentage based unit,Violation,Class is missing a German (de) label.
PMD_0050046,aluminosilicate ceramic,Violation,Class is missing a German (de) label.
CHEBI_26216,potassium atom,Violation,Class is missing a German (de) label.
NCIT_C63845,monomer [ncit],Violation,Class is missing a German (de) label.
PMD_0000947,speed of sound,Violation,Class is missing a German (de) label.
PMD_0000890,connected material entity aggregate,Violation,Class is missing a German (de) label.
PMD_0020212,polymorphism of crystal,Violation,Class is missing a German (de) label.
OBI_0000726,peak matching,Violation,Class is missing a German (de) label.
PMD_0000596,deformation,Violation,Class is missing a German (de) label.
OBI_0000700,support vector machine,Violation,Class is missing a German (de) label.
CHEBI_33521,metal atom,Violation,Class is missing a German (de) label.
CHEBI_33388,plutonium atom,Violation,Class is missing a German (de) label.
PMD_0050023,epoxy resin,Violation,Class is missing a German (de) label.
PMD_0020199,slip plane,Violation,Class is missing a German (de) label.
PMD_0020045,portion of antimony,Violation,Class is missing a German (de) label.
CHEBI_194537,livermorium atom,Violation,Class is missing a German (de) label.
COB_0000082,planned process,Violation,Class is missing a German (de) label.
PMD_0050143,bioactive glass,Violation,Class is missing a German (de) label.
PMD_0001047,diagonal,Violation,Class is missing a German (de) label.
IAO_0000184,scatter plot,Violation,Class is missing a German (de) label.
result#AFR_0002192,standard deviation [allotrope],Violation,Class is missing a German (de) label.
PMD_0020191,metallographic section (embedded sample),Violation,Class is missing a German (de) label.
PMD_0050102,soda-lime glass,Violation,Class is missing a German (de) label.
CHEBI_33394,fermium,Violation,Class is missing a German (de) label.
PMD_0020226,flow,Violation,Class is missing a German (de) label.
IAO_0000100,data set,Violation,Class is missing a German (de) label.
BFO_0000028,three-dimensional spatial region,Violation,Class is missing a German (de) label.
CHEBI_33361,meitnerium atom,Violation,Class is missing a German (de) label.
CHEBI_24532,organic heterocyclic compound,Violation,Class is missing a German (de) label.
IAO_0000037,dot plot,Violation,Class is missing a German (de) label.
PMD_0001044,date value specification,Violation,Class is missing a German (de) label.
PMD_0020188,nickel alloy,Violation,Class is missing a German (de) label.
DIGITRUBBER_000187,Raman spectroscopy [ifnano],Violation,Class is missing a German (de) label.
PMD_0025015,portion of lanthanum,Violation,Class is missing a German (de) label.
CHEBI_33301,bismuth atom,Violation,Class is missing a German (de) label.
PMD_0090000,semiconductor,Violation,Class is missing a German (de) label.
PMD_0050008,linear low-density polyethylene,Violation,Class is missing a German (de) label.
OBI_0000047,processed material [obi],Violation,Class is missing a German (de) label.
DIGITRUBBER_000270,monomer [ifnano],Violation,Class is missing a German (de) label.
PMD_0050123,chemically strengthened glass,Violation,Class is missing a German (de) label.
PMD_0020209,slip system (3D),Violation,Class is missing a German (de) label.
CHEBI_36828,pseudohalide anion,Violation,Class is missing a German (de) label.
CHEBI_28112,nickel atom,Violation,Class is missing a German (de) label.
PMD_0020176,plate,Violation,Class is missing a German (de) label.
PMD_0020250,alloy crystal,Violation,Class is missing a German (de) label.
CHEBI_30145,lithium atom,Violation,Class is missing a German (de) label.
IAO_0000300,textual entity,Violation,Class is missing a German (de) label.
IAO_0000007,action specification,Violation,Class is missing a German (de) label.
PMD_0020141,fatigue (reaction to repetitive loading),Violation,Class is missing a German (de) label.
PMD_0090004,aluminum matrix composite,Violation,Class is missing a German (de) label.
CHEBI_33415,elemental carbon,Violation,Class is missing a German (de) label.
PMD_0020230,solid solution,Violation,Class is missing a German (de) label.
CHEBI_33659,organic aromatic compound,Violation,Class is missing a German (de) label.
PMD_0020106,polycrystal,Violation,Class is missing a German (de) label.
PMD_0010102,organic semiconductor,Violation,Class is missing a German (de) label.
PMD_0050109,lead glass,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000046,E dash 0 degree celcius [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0010112,medical application role,Violation,Class is missing a German (de) label.
PMD_0050115,borate glass,Violation,Class is missing a German (de) label.
PMD_0020081,portion of calcium,Violation,Class is missing a German (de) label.
OBI_0000707,decision tree building data transformation,Violation,Class is missing a German (de) label.
NCIT_C48834,correlation [ifnano],Violation,Class is missing a German (de) label.
PMD_0025012,analytical calculation,Violation,Class is missing a German (de) label.
PMD_0090016,bio-based material,Violation,Class is missing a German (de) label.
DIGITRUBBER_000221,raw spectrum [ifnano],Violation,Class is missing a German (de) label.
OBI_0000835,manufacturer,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000073,device specification set,Violation,Class is missing a German (de) label.
PMD_0050106,borosilicate glass,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000007,emulsion SBR [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0025018,geometric relational quality,Violation,Class is missing a German (de) label.
PMD_0020112,grain size distribution,Violation,Class is missing a German (de) label.
PMD_0020022,corrosion,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000036,ML1+1 [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0020023,metallic grain structures,Violation,Class is missing a German (de) label.
CHEBI_38101,organonitrogen heterocyclic compound,Violation,Class is missing a German (de) label.
PMD_0020001,filler role,Violation,Class is missing a German (de) label.
PMD_0001035,angle,Violation,Class is missing a German (de) label.
PMD_0020165,disposition of a phase to transform,Violation,Class is missing a German (de) label.
IAO_0020000,identifier,Violation,Class is missing a German (de) label.
PMD_0050148,borate-based bioactive glass,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000050,E double dash 23 degree celcius [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0000066,input assignment,Violation,Class is missing a German (de) label.
PMD_0050006,low-density polyethylene,Violation,Class is missing a German (de) label.
BFO_0000020,specifically dependent continuant,Violation,Class is missing a German (de) label.
CHEBI_29287,gold atom,Violation,Class is missing a German (de) label.
PMD_0010029,specific strength,Violation,Class is missing a German (de) label.
UO_0000164,mass volume percentage,Violation,Class is missing a German (de) label.
PMD_0020002,precipitate role,Violation,Class is missing a German (de) label.
CHEBI_36357,polyatomic entity,Violation,Class is missing a German (de) label.
