Class Suffix,Label,Severity,Message
PMD_0000836,mass spectrometry,Violation,Class 'PMD_0000836' ('mass spectrometry') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000991,3d printer,Violation,Class 'PMD_0000991' ('3d printer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020188,nickel alloy,Violation,Class 'PMD_0020188' ('nickel alloy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001003,unsupervised machine learning,Violation,Class 'PMD_0001003' ('unsupervised machine learning') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025015,portion of lanthanum,Violation,Class 'PMD_0025015' ('portion of lanthanum') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33301,bismuth atom,Violation,Class 'CHEBI_33301' ('bismuth atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000900,primary shaping by additive manufacturing,Violation,Class 'PMD_0000900' ('primary shaping by additive manufacturing') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000559,circular table saw,Violation,Class 'PMD_0000559' ('circular table saw') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000859,milling machine,Violation,Class 'PMD_0000859' ('milling machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090000,semiconductor,Violation,Class 'PMD_0090000' ('semiconductor') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050008,linear low-density polyethylene,Violation,Class 'PMD_0050008' ('linear low-density polyethylene') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000047,processed material [obi],Violation,Class 'OBI_0000047' ('processed material [obi]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050123,chemically strengthened glass,Violation,Class 'PMD_0050123' ('chemically strengthened glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000919,sample role,Violation,Class 'PMD_0000919' ('sample role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020209,slip system (3D),Violation,Class 'PMD_0020209' ('slip system (3D)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000862,monte carlo simulation,Violation,Class 'PMD_0000862' ('monte carlo simulation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_36828,pseudohalide anion,Violation,Class 'CHEBI_36828' ('pseudohalide anion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_28112,nickel atom,Violation,Class 'CHEBI_28112' ('nickel atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020176,plate,Violation,Class 'PMD_0020176' ('plate') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020250,alloy crystal,Violation,Class 'PMD_0020250' ('alloy crystal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_30145,lithium atom,Violation,Class 'CHEBI_30145' ('lithium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000300,textual entity,Violation,Class 'IAO_0000300' ('textual entity') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000007,action specification,Violation,Class 'IAO_0000007' ('action specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000614,dividing,Violation,Class 'PMD_0000614' ('dividing') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020141,fatigue (reaction to repetitive loading),Violation,Class 'PMD_0020141' ('fatigue (reaction to repetitive loading)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090004,aluminum matrix composite,Violation,Class 'PMD_0090004' ('aluminum matrix composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33415,elemental carbon,Violation,Class 'CHEBI_33415' ('elemental carbon') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020230,solid solution,Violation,Class 'PMD_0020230' ('solid solution') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33659,organic aromatic compound,Violation,Class 'CHEBI_33659' ('organic aromatic compound') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020106,polycrystal,Violation,Class 'PMD_0020106' ('polycrystal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010102,organic semiconductor,Violation,Class 'PMD_0010102' ('organic semiconductor') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050109,lead glass,Violation,Class 'PMD_0050109' ('lead glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010112,medical application role,Violation,Class 'PMD_0010112' ('medical application role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050115,borate glass,Violation,Class 'PMD_0050115' ('borate glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020081,portion of calcium,Violation,Class 'PMD_0020081' ('portion of calcium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000660,generative deep learning,Violation,Class 'PMD_0000660' ('generative deep learning') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000707,decision tree building data transformation,Violation,Class 'OBI_0000707' ('decision tree building data transformation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025012,analytical calculation,Violation,Class 'PMD_0025012' ('analytical calculation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090016,bio-based material,Violation,Class 'PMD_0090016' ('bio-based material') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000835,manufacturer,Violation,Class 'OBI_0000835' ('manufacturer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000835,manufacturer,Violation,Class 'OBI_0000835' ('manufacturer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000922,scanning electron microscope,Violation,Class 'PMD_0000922' ('scanning electron microscope') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001016,x-ray diffraction process,Violation,Class 'PMD_0001016' ('x-ray diffraction process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050106,borosilicate glass,Violation,Class 'PMD_0050106' ('borosilicate glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025018,geometric relational quality,Violation,Class 'PMD_0025018' ('geometric relational quality') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020112,grain size distribution,Violation,Class 'PMD_0020112' ('grain size distribution') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020022,corrosion,Violation,Class 'PMD_0020022' ('corrosion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001013,welding function,Violation,Class 'PMD_0001013' ('welding function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001009,wear testing machine,Violation,Class 'PMD_0001009' ('wear testing machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020023,metallic grain structures,Violation,Class 'PMD_0020023' ('metallic grain structures') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_38101,organonitrogen heterocyclic compound,Violation,Class 'CHEBI_38101' ('organonitrogen heterocyclic compound') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020001,filler role,Violation,Class 'PMD_0020001' ('filler role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001035,angle,Violation,Class 'PMD_0001035' ('angle') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020165,disposition of a phase to transform,Violation,Class 'PMD_0020165' ('disposition of a phase to transform') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0020000,identifier,Violation,Class 'IAO_0020000' ('identifier') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050148,borate-based bioactive glass,Violation,Class 'PMD_0050148' ('borate-based bioactive glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000642,flow cytometer,Violation,Class 'PMD_0000642' ('flow cytometer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000066,input assignment,Violation,Class 'PMD_0000066' ('input assignment') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050006,low-density polyethylene,Violation,Class 'PMD_0050006' ('low-density polyethylene') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000020,specifically dependent continuant,Violation,Class 'BFO_0000020' ('specifically dependent continuant') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_29287,gold atom,Violation,Class 'CHEBI_29287' ('gold atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000914,removing,Violation,Class 'PMD_0000914' ('removing') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010029,specific strength,Violation,Class 'PMD_0010029' ('specific strength') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
UO_0000164,mass volume percentage,Violation,Class 'UO_0000164' ('mass volume percentage') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000969,temperature change function,Violation,Class 'PMD_0000969' ('temperature change function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020002,precipitate role,Violation,Class 'PMD_0020002' ('precipitate role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000784,high performance liquid chromatography system,Violation,Class 'PMD_0000784' ('high performance liquid chromatography system') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000508,additive manufacturing device,Violation,Class 'PMD_0000508' ('additive manufacturing device') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_36357,polyatomic entity,Violation,Class 'CHEBI_36357' ('polyatomic entity') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_50795,nanostructure,Violation,Class 'CHEBI_50795' ('nanostructure') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020057,portion of platinum,Violation,Class 'PMD_0020057' ('portion of platinum') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000056,melting furnace,Violation,Class 'PMD_0000056' ('melting furnace') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020058,portion of cerium,Violation,Class 'PMD_0020058' ('portion of cerium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000556,chromatography process,Violation,Class 'PMD_0000556' ('chromatography process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010016,silver metal,Violation,Class 'PMD_0010016' ('silver metal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
UO_0000003,time unit,Violation,Class 'UO_0000003' ('time unit') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000541,cnc machine,Violation,Class 'PMD_0000541' ('cnc machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000577,composite,Violation,Class 'PMD_0000577' ('composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000563,coating,Violation,Class 'PMD_0000563' ('coating') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33337,actinium atom,Violation,Class 'CHEBI_33337' ('actinium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010023,bioactive,Violation,Class 'PMD_0010023' ('bioactive') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020224,vacancy (crystal),Violation,Class 'PMD_0020224' ('vacancy (crystal)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000529,bending testing machine,Violation,Class 'PMD_0000529' ('bending testing machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001020,x-ray diffractometer,Violation,Class 'PMD_0001020' ('x-ray diffractometer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020078,portion of manganese,Violation,Class 'PMD_0020078' ('portion of manganese') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000067,output assignment,Violation,Class 'PMD_0000067' ('output assignment') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_25107,magnesium atom,Violation,Class 'CHEBI_25107' ('magnesium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000506,acoustic property,Violation,Class 'PMD_0000506' ('acoustic property') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020043,portion of barium,Violation,Class 'PMD_0020043' ('portion of barium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000634,workflow executor role,Violation,Class 'PMD_0000634' ('workflow executor role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020198,interstitial site,Violation,Class 'PMD_0020198' ('interstitial site') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050022,thermosetting polymer,Violation,Class 'PMD_0050022' ('thermosetting polymer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020228,solvent role,Violation,Class 'PMD_0020228' ('solvent role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000605,differential scanning calorimeter,Violation,Class 'PMD_0000605' ('differential scanning calorimeter') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_84291,organic sulfur anion,Violation,Class 'CHEBI_84291' ('organic sulfur anion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000771,handsaw,Violation,Class 'PMD_0000771' ('handsaw') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000147,fiat point,Violation,Class 'BFO_0000147' ('fiat point') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020071,portion of aluminium,Violation,Class 'PMD_0020071' ('portion of aluminium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33392,californium atom,Violation,Class 'CHEBI_33392' ('californium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
UO_1000076,mole fraction based unit,Violation,Class 'UO_1000076' ('mole fraction based unit') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0060009,specification datum,Violation,Class 'PMD_0060009' ('specification datum') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_17051,fluoride,Violation,Class 'CHEBI_17051' ('fluoride') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020052,portion of yttrium,Violation,Class 'PMD_0020052' ('portion of yttrium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050016,polystyrene,Violation,Class 'PMD_0050016' ('polystyrene') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090017,engineered biopolymer,Violation,Class 'PMD_0090017' ('engineered biopolymer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020055,portion of bohrium,Violation,Class 'PMD_0020055' ('portion of bohrium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020177,bar,Violation,Class 'PMD_0020177' ('bar') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000856,microscopy process,Violation,Class 'PMD_0000856' ('microscopy process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_50812,carbon nanostructure,Violation,Class 'CHEBI_50812' ('carbon nanostructure') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050041,silicate ceramic,Violation,Class 'PMD_0050041' ('silicate ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000865,multimodal deep learning,Violation,Class 'PMD_0000865' ('multimodal deep learning') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020101,proportion,Violation,Class 'PMD_0020101' ('proportion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000501,1D,Violation,Class 'PMD_0000501' ('1D') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000016,workflow run,Violation,Class 'PMD_0000016' ('workflow run') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33313,polonium atom,Violation,Class 'CHEBI_33313' ('polonium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000776,hardness testing process,Violation,Class 'PMD_0000776' ('hardness testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_32594,barium atom,Violation,Class 'CHEBI_32594' ('barium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050048,kaolinite ceramic,Violation,Class 'PMD_0050048' ('kaolinite ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000663,crystallite,Violation,Class 'PMD_0000663' ('crystallite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020164,state of matter boundary,Violation,Class 'PMD_0020164' ('state of matter boundary') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020092,portion of palladium,Violation,Class 'PMD_0020092' ('portion of palladium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000852,metal,Violation,Class 'PMD_0000852' ('metal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025002,chemical composition data item,Violation,Class 'PMD_0025002' ('chemical composition data item') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050070,boron nitride ceramic,Violation,Class 'PMD_0050070' ('boron nitride ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050015,flexible polyvinyl chloride,Violation,Class 'PMD_0050015' ('flexible polyvinyl chloride') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000978,thermal conductivity,Violation,Class 'PMD_0000978' ('thermal conductivity') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000142,fiat line,Violation,Class 'BFO_0000142' ('fiat line') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000009,two-dimensional spatial region,Violation,Class 'BFO_0000009' ('two-dimensional spatial region') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33595,cyclic compound,Violation,Class 'CHEBI_33595' ('cyclic compound') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020243,grain size,Violation,Class 'PMD_0020243' ('grain size') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050139,cobalt-borosilicate glass,Violation,Class 'PMD_0050139' ('cobalt-borosilicate glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020157,spinodal decomposition,Violation,Class 'PMD_0020157' ('spinodal decomposition') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000945,spectroscopy process,Violation,Class 'PMD_0000945' ('spectroscopy process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020094,portion of scandium,Violation,Class 'PMD_0020094' ('portion of scandium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_194533,nihonium atom,Violation,Class 'CHEBI_194533' ('nihonium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020116,aggregate state value,Violation,Class 'PMD_0020116' ('aggregate state value') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000113,conventional ceramics manufacturing,Violation,Class 'PMD_0000113' ('conventional ceramics manufacturing') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050110,potash lead glass,Violation,Class 'PMD_0050110' ('potash lead glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000571,coating from the ionized state,Violation,Class 'PMD_0000571' ('coating from the ionized state') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000774,hardness tester,Violation,Class 'PMD_0000774' ('hardness tester') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020173,billet,Violation,Class 'PMD_0020173' ('billet') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000663,class prediction data transformation [obi],Violation,Class 'OBI_0000663' ('class prediction data transformation [obi]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050001,covalent bond,Violation,Class 'PMD_0050001' ('covalent bond') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0011032,silicide ceramic,Violation,Class 'PMD_0011032' ('silicide ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33285,heteroorganic entity,Violation,Class 'CHEBI_33285' ('heteroorganic entity') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000906,primary shaping from the liquid state,Violation,Class 'PMD_0000906' ('primary shaping from the liquid state') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000527,atomistic monte carlo simulation,Violation,Class 'PMD_0000527' ('atomistic monte carlo simulation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0002989,material supplier,Violation,Class 'OBI_0002989' ('material supplier') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020030,portion of carbon,Violation,Class 'PMD_0020030' ('portion of carbon') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33376,terbium atom,Violation,Class 'CHEBI_33376' ('terbium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000623,electron beam welding machine,Violation,Class 'PMD_0000623' ('electron beam welding machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020102,mass proportion,Violation,Class 'PMD_0020102' ('mass proportion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050062,non-oxide ceramic,Violation,Class 'PMD_0050062' ('non-oxide ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0200008,modelling,Violation,Class 'PMD_0200008' ('modelling') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33261,organosulfur compound,Violation,Class 'CHEBI_33261' ('organosulfur compound') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001017,x-ray mapping,Violation,Class 'PMD_0001017' ('x-ray mapping') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000110,geological process,Violation,Class 'PMD_0000110' ('geological process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000944,spectrometer,Violation,Class 'PMD_0000944' ('spectrometer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000535,boiling point,Violation,Class 'PMD_0000535' ('boiling point') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000903,primary shaping from the gaseous or vapor state,Violation,Class 'PMD_0000903' ('primary shaping from the gaseous or vapor state') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000901,primary shaping by welding,Violation,Class 'PMD_0000901' ('primary shaping by welding') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33314,radon atom,Violation,Class 'CHEBI_33314' ('radon atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050053,fritted ceramic,Violation,Class 'PMD_0050053' ('fritted ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000033,directive information entity,Violation,Class 'IAO_0000033' ('directive information entity') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050030,elastomer,Violation,Class 'PMD_0050030' ('elastomer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020249,ceramic crystal,Violation,Class 'PMD_0020249' ('ceramic crystal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000098,data format specification,Violation,Class 'IAO_0000098' ('data format specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000639,ferrous metal,Violation,Class 'PMD_0000639' ('ferrous metal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_27638,cobalt atom,Violation,Class 'CHEBI_27638' ('cobalt atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000114,clay,Violation,Class 'PMD_0000114' ('clay') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090018,bio-based composite,Violation,Class 'PMD_0090018' ('bio-based composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000616,dynamic mechanical analysis process,Violation,Class 'PMD_0000616' ('dynamic mechanical analysis process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000665,gravimetric analyzer,Violation,Class 'PMD_0000665' ('gravimetric analyzer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_36829,polyatomic monoanion,Violation,Class 'CHEBI_36829' ('polyatomic monoanion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000935,sizing saw,Violation,Class 'PMD_0000935' ('sizing saw') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020185,rolling stand,Violation,Class 'PMD_0020185' ('rolling stand') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_27998,tungsten,Violation,Class 'CHEBI_27998' ('tungsten') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000117,structural composite,Violation,Class 'PMD_0000117' ('structural composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0200007,blow molding,Violation,Class 'PMD_0200007' ('blow molding') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050116,germanate glass,Violation,Class 'PMD_0050116' ('germanate glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050027,phenol-formaldehyde resin,Violation,Class 'PMD_0050027' ('phenol-formaldehyde resin') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020166,heat (metallurgy),Violation,Class 'PMD_0020166' ('heat (metallurgy)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000902,primary shaping from the chip or fiber state,Violation,Class 'PMD_0000902' ('primary shaping from the chip or fiber state') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000140,continuant fiat boundary,Violation,Class 'BFO_0000140' ('continuant fiat boundary') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000812,joining function,Violation,Class 'PMD_0000812' ('joining function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020075,portion of chlorine,Violation,Class 'PMD_0020075' ('portion of chlorine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050039,polybutylene succinate,Violation,Class 'PMD_0050039' ('polybutylene succinate') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000668,grips,Violation,Class 'PMD_0000668' ('grips') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_18248,iron atom,Violation,Class 'CHEBI_18248' ('iron atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33839,macromolecule,Violation,Class 'CHEBI_33839' ('macromolecule') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020189,titanium alloy,Violation,Class 'PMD_0020189' ('titanium alloy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000822,machining geometrically defined,Violation,Class 'PMD_0000822' ('machining geometrically defined') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
